#{"t_start": 1689531136.1129184, "env_id": null}
r,l,t
102.599999,26,7786.3098
104.899999,52,7787.200846
103.799999,41,7787.915292
102.199999,52,7788.841549
101.999999,20,7789.210712
102.899999,32,7789.77392
-18.0,23,7790.192021
102.499999,25,7790.669929
-17.8,34,7791.267527
-18.3,20,7791.636073
104.699999,50,7792.496418
106.399999,64,7793.646837
102.699999,30,7794.181605
102.799999,28,7794.678587
103.899999,48,7795.540708
101.099998,14,7795.804484
-16.1,39,7796.49162
103.499999,50,7797.384552
105.399999,69,7798.564253
100.499998,11,7798.78255
101.199998,12,7799.017778
102.099999,24,7799.480094
102.699999,48,7800.31405
106.399999,73,7801.562248
105.499999,61,7802.642825
104.299999,43,7803.390448
103.699999,37,7804.075165
102.899999,29,7804.590641
105.199999,52,7805.488101
102.899999,38,7806.182728
-17.8,25,7806.63484
102.699999,39,7807.317877
105.599999,65,7808.465007
103.299999,33,7809.051739
-18.4,31,7809.598007
103.199999,41,7810.319009
105.599999,74,7811.613268
103.799999,41,7812.326317
103.499999,35,7812.976562
105.899999,62,7814.040323
106.999999,73,7815.315884
106.499999,92,7816.871432
100.399998,4,7816.974682
102.099999,21,7817.358577
-18.4,19,7817.739877
102.100003,48,7818.568437
104.999999,50,7819.430081
101.599998,19,7819.80825
105.099999,63,7820.885914
102.799999,34,7821.48033
101.699998,17,7821.802199
103.399999,40,7822.515141
-19.1,12,7822.747495
-16.8,50,7823.589282
104.699999,50,7824.49125
107.199999,78,7825.810723
105.399999,54,7826.774962
102.500003,37,7827.428423
105.599999,92,7829.036595
103.299999,57,7830.020317
101.699998,17,7830.33521
101.799998,18,7830.667241
106.299999,75,7831.980976
101.599998,19,7832.335873
107.299999,79,7833.71506
101.299998,13,7833.966008
106.499999,65,7835.079638
-16.8,35,7835.726351
103.799999,50,7836.595036
104.599999,73,7837.875344
107.099999,92,7839.442955
107.499999,78,7840.80709
105.999999,60,7841.838465
100.799998,8,7842.002393
101.199998,18,7842.367662
102.499999,25,7842.836247
102.499999,43,7843.581553
107.999999,86,7845.078624
106.399999,85,7846.512003
-16.1,45,7847.322069
-18.9,11,7847.546851
103.099999,31,7848.089852
101.399998,14,7848.354968
102.399999,24,7848.791775
104.099999,44,7849.582553
106.399999,73,7850.822578
107.799999,93,7852.429995
-17.3,30,7852.961677
-17.7,32,7853.573364
103.599999,36,7854.207227
100.799998,11,7854.421666
103.799999,44,7855.187343
-17.8,25,7855.639283
103.299999,36,7856.301799
103.999999,58,7857.298851
102.299999,41,7858.013269
104.099999,41,7858.763444
103.299999,45,7859.54746
103.299999,33,7860.130705
103.099999,31,7860.725992
-18.8,12,7860.958275
102.899999,32,7861.523674
102.699999,45,7862.306157
102.899999,68,7863.519391
103.699999,61,7864.567887
102.199999,64,7865.700926
103.199999,32,7866.263637
-17.1,29,7866.782889
-18.7,16,7867.083489
103.399999,40,7867.815561
103.199999,41,7868.529959
-15.7,58,7869.561485
104.299999,55,7870.510103
-18.0,29,7871.026364
103.599999,36,7871.661546
106.099999,73,7872.93795
-17.4,26,7873.40094
104.099999,41,7874.143678
105.499999,85,7875.580403
103.799999,38,7876.284692
104.799999,57,7877.26736
105.499999,55,7878.203799
104.299999,52,7879.126256
104.499999,78,7880.452438
102.499999,28,7880.979909
103.199999,77,7882.294032
-19.9,73,7883.584267
101.299998,16,7883.886326
101.999999,50,7884.746911
-16.6,91,7886.329227
100.899998,27,7886.809053
101.399998,65,7887.969407
101.499998,36,7888.601476
104.999999,101,7890.3353
101.099998,71,7891.544465
104.699999,59,7892.589398
101.199998,87,7894.10317
101.499998,18,7894.433042
103.899999,42,7895.168716
102.399999,78,7896.532026
102.599999,35,7897.147079
102.499999,40,7897.844129
102.299999,44,7898.645157
104.299999,49,7899.488317
102.599999,35,7900.107919
103.799999,50,7901.002425
100.599998,78,7902.336196
100.899998,27,7902.818152
-18.1,19,7903.199216
104.099999,53,7904.109434
104.099999,59,7905.117075
103.199999,35,7905.770871
101.799998,36,7906.401281
103.199999,38,7907.059646
101.699998,116,7909.052225
104.599999,55,7910.028328
102.099999,21,7910.413149
-15.9,71,7911.619043
104.099999,56,7912.633295
107.399999,74,7913.899551
105.499999,55,7914.877488
103.699999,76,7916.174693
101.999999,23,7916.628005
105.999999,75,7917.90643
103.699999,43,7918.651344
104.699999,53,7919.597615
101.099998,17,7919.919502
105.199999,64,7921.068777
-14.5,130,7923.308213
101.199998,12,7923.544361
102.499999,55,7924.491595
-18.500001,27,7924.976351
103.399999,55,7925.957282
106.899999,72,7927.186725
106.199999,98,7928.881763
105.699999,57,7929.863394
107.099999,80,7931.25818
102.599999,44,7932.017687
103.699999,40,7932.750044
109.399999,103,7934.51205
-14.4,68,7935.667613
102.399999,27,7936.156624
101.399998,14,7936.419755
101.999999,23,7936.864827
100.799998,11,7937.088285
-18.6,23,7937.502706
101.399998,17,7937.813165
105.799999,64,7938.943332
-19.5,23,7939.36084
103.899999,54,7940.286679
105.599999,65,7941.431625
-15.8,42,7942.165047
103.699999,43,7942.911962
-18.6,14,7943.179602
104.999999,50,7944.091393
-16.4,39,7944.776747
102.099999,24,7945.203115
-18.0,26,7945.675794
100.899998,9,7945.894554
101.499998,15,7946.172017
103.999999,76,7947.462763
100.099998,1,7947.516106
99.099998,111,7949.427852
106.499999,71,7950.68899
105.399999,63,7951.767555
101.999999,20,7952.1357
-16.2,38,7952.834635
102.499999,31,7953.384773
102.799999,28,7953.884734
106.299999,63,7955.004275
104.199999,48,7955.832855
101.699998,17,7956.15318
-18.2,18,7956.47796
102.099999,21,7956.867381
102.499999,31,7957.444235
-19.1,21,7957.83256
103.099999,34,7958.424312
101.799998,21,7958.813741
104.499999,90,7960.371759
104.499999,48,7961.203699
104.399999,68,7962.422614
102.499999,34,7963.018286
105.299999,80,7964.41888
102.699999,27,7964.898905
104.199999,45,7965.685662
102.299999,56,7966.672675
105.899999,95,7968.282119
-17.7,23,7968.733784
103.599999,39,7969.414751
-18.8,12,7969.647575
100.999998,10,7969.849139
103.299999,39,7970.529423
101.499998,15,7970.846629
101.099998,14,7971.114776
107.099999,80,7972.474373
-15.3,50,7973.398178
102.799999,34,7974.002965
105.599999,62,7975.064635
106.399999,73,7976.3469
103.599999,60,7977.379344
101.699998,17,7977.72595
105.399999,63,7978.805622
105.900003,71,7980.050793
-18.2,18,7980.383846
101.899999,19,7980.734021
104.999999,56,7981.697181
105.699999,57,7982.712942
102.999999,36,7983.347929
106.899999,78,7984.710051
-15.4,58,7985.70672
-17.3,33,7986.295632
102.699999,27,7986.804783
105.799999,58,7987.804436
104.299999,43,7988.557507
102.999999,45,7989.366879
104.699999,65,7990.48313
106.699999,70,7991.711467
105.999999,78,7993.035908
102.599999,26,7993.536804
105.099999,57,7994.507082
104.899999,49,7995.35761
-15.4,61,7996.452491
103.699999,40,7997.150865
100.599998,6,7997.284173
108.999999,105,7999.086904
-16.9,34,7999.681449
102.399999,24,8000.14953
-20.0,21,8000.532715
104.499999,57,8001.512626
-17.2,28,8002.010893
-17.4,29,8002.559576
101.999999,35,8003.175019
106.699999,103,8004.935061
106.899999,81,8006.318865
-17.3,27,8006.834837
101.199998,27,8007.31804
-17.2,43,8008.067277
-18.5,21,8008.451003
100.699998,16,8008.748457
99.499998,85,8010.224248
103.299999,33,8010.814502
-19.1,12,8011.047507
100.999998,64,8012.178221
-17.3,33,8012.760598
103.999999,61,8013.841448
101.299998,13,8014.076111
-14.8,100,8015.804221
-20.8,40,8016.504295
104.199999,45,8017.290928
101.499998,15,8017.57157
105.099999,78,8018.938188
101.299998,16,8019.235725
102.799999,34,8019.838094
106.199999,71,8021.079454
-19.6,22,8021.476875
-19.1,15,8021.76216
104.399999,44,8022.525941
103.499999,38,8023.223253
-18.2,18,8023.559377
102.899999,32,8024.125386
105.999999,72,8025.379482
102.599999,59,8026.394946
104.399999,53,8027.3415
107.799999,84,8028.770614
107.399999,95,8030.415452
102.299999,23,8030.829458
100.999998,10,8031.029328
-17.3,33,8031.644887
103.599999,36,8032.277021
102.299999,26,8032.739982
105.299999,98,8034.421913
103.899999,39,8035.103686
105.099999,63,8036.217875
-17.5,28,8036.717764
102.499999,28,8037.217732
105.099999,69,8038.429186
102.199999,25,8038.880162
104.899999,79,8040.233036
102.499999,28,8040.759429
101.499998,15,8041.045666
106.799999,74,8042.307573
102.799999,28,8042.809559
105.199999,58,8043.852215
-17.0,30,8044.386992
-17.5,28,8044.887044
-18.3,20,8045.282643
-18.1,43,8046.03919
-17.7,26,8046.502237
102.099999,24,8046.93444
101.699998,20,8047.302421
101.299998,13,8047.582032
103.699999,37,8048.233596
101.699998,20,8048.599671
103.599999,45,8049.383447
104.599999,55,8050.362696
103.499999,71,8051.575728
-17.6,27,8052.094949
103.099999,49,8052.935457
105.699999,84,8054.397555
103.199999,38,8055.058089
102.799999,55,8056.005181
104.299999,91,8057.576953
102.099999,21,8057.958659
104.199999,45,8058.762952
104.999999,59,8059.780565
103.099999,43,8060.525444
-15.8,42,8061.293828
103.599999,51,8062.172525
104.800003,72,8063.457774
102.699999,69,8064.641269
102.099999,27,8065.126536
-18.2,33,8065.742474
102.999999,45,8066.5227
102.599999,95,8068.170019
-17.7,44,8068.93425
103.199999,47,8069.754231
104.399999,53,8070.701515
101.999999,32,8071.266699
104.199999,51,8072.144085
103.999999,79,8073.529753
100.799998,8,8073.674558
103.399999,34,8074.277906
-16.2,62,8075.377066
101.899999,19,8075.723839
-19.7,15,8076.007668
102.499999,25,8076.459398
101.599998,28,8076.989047
103.099999,46,8077.788212
-15.4,73,8079.071416
102.899999,44,8079.835282
105.499999,103,8081.608341
106.199999,65,8082.723171
103.499999,44,8083.51797
101.299998,13,8083.767469
100.299998,30,8084.29881
105.299999,56,8085.25748
-15.8,42,8086.021193
101.799998,30,8086.548227
104.599999,58,8087.53109
105.799999,73,8088.817386
-17.0,33,8089.391739
103.499999,38,8090.057609
102.899999,32,8090.65689
-19.2,11,8090.870755
101.999999,35,8091.479902
101.899999,19,8091.834188
104.999999,50,8092.727656
103.299999,42,8093.461133
101.099998,11,8093.676302
105.899999,80,8095.070883
103.699999,70,8096.24783
101.799998,39,8096.932194
104.299999,46,8097.761835
-17.7,41,8098.472769
102.799999,28,8098.976529
103.599999,36,8099.636458
104.099999,47,8100.452268
104.299999,58,8101.452843
106.299999,63,8102.566218
100.799998,11,8102.78098
107.999999,83,8104.231523
105.099999,78,8105.565106
104.799999,48,8106.431843
105.699999,57,8107.408448
101.699998,17,8107.730469
103.699999,37,8108.40222
104.899999,55,8109.351963
103.599999,39,8110.029703
101.099998,53,8110.977425
103.999999,43,8111.718369
101.199998,63,8112.823848
101.399998,14,8113.091465
102.099999,48,8113.927147
101.399998,35,8114.541609
105.499999,97,8116.215151
106.399999,91,8117.793774
102.499999,28,8118.293313
105.599999,59,8119.323866
-16.6,37,8120.019235
103.999999,40,8120.719462
107.299999,73,8121.998366
101.799998,24,8122.427772
-18.000001,26,8122.897201
102.299999,35,8123.510193
106.199999,86,8125.009228
-15.8,48,8125.839875
103.299999,33,8126.455107
101.599998,16,8126.755163
-16.4,36,8127.389405
-17.7,41,8128.100087
104.699999,50,8128.999618
106.199999,74,8130.263838
100.999998,19,8130.613403
107.799999,111,8132.527678
108.399999,84,8133.990121
105.399999,54,8134.923401
-15.400001,58,8135.957199
102.299999,53,8136.87153
108.099999,81,8138.277746
104.499999,60,8139.296252
104.699999,53,8140.244578
100.699998,10,8140.443216
104.199999,45,8141.21962
104.999999,74,8142.525264
-17.7,23,8142.941234
-18.7,16,8143.248506
101.199998,12,8143.475116
102.899999,80,8144.866724
105.599999,59,8145.883845
101.799998,24,8146.315258
99.799998,31,8146.896369
-15.9,62,8147.958111
101.199998,30,8148.489914
105.099999,54,8149.453065
102.799999,40,8150.153298
-18.8,15,8150.434307
101.899999,73,8151.708077
103.599999,63,8152.790272
100.699998,10,8152.990153
103.699999,49,8153.888867
102.799999,73,8155.136533
-18.3,23,8155.587092
101.099998,11,8155.80234
100.099998,25,8156.250333
97.700003,100,8157.978349
100.899998,9,8158.157691
103.299999,36,8158.795039
104.199999,48,8159.626457
101.399998,26,8160.125388
102.299999,47,8160.940293
104.899999,49,8161.785272
102.999999,30,8162.324632
102.399999,27,8162.83574
105.699999,60,8163.868297
-17.3,27,8164.353668
102.499999,34,8165.00102
-16.5,35,8165.620813
103.299999,48,8166.448858
104.699999,53,8167.394887
101.599998,16,8167.696976
103.799999,47,8168.507475
102.599999,26,8168.973396
101.099998,11,8169.192108
-18.3,17,8169.539349
103.899999,60,8170.569368
105.199999,52,8171.493804
104.199999,45,8172.275188
104.099999,47,8173.075132
-16.0,52,8173.996241
102.299999,38,8174.663291
106.399999,70,8175.859613
105.099999,54,8176.837816
-16.9,31,8177.38549
103.499999,35,8178.003179
100.599998,6,8178.139102
-14.9,51,8179.04675
100.999998,10,8179.252809
98.299998,25,8179.700565
-17.9,21,8180.080335
104.799999,57,8181.095838
106.999999,70,8182.297475
-17.1,35,8182.947583
104.699999,47,8183.759035
103.699999,40,8184.458404
102.799999,28,8184.953474
-18.2,18,8185.318107
102.999999,36,8185.951391
104.399999,50,8186.817596
104.300003,46,8187.651271
-19.1,9,8187.83165
103.299999,36,8188.467825
-17.0,39,8189.148811
103.299999,42,8189.914796
105.099999,63,8190.996251
-17.1,32,8191.561893
94.999998,58,8192.595279
103.200003,59,8193.610778
101.899999,22,8194.009983
101.199998,21,8194.426463
104.099999,44,8195.193058
101.499998,18,8195.526365
105.599999,80,8196.921154
-17.6,24,8197.349653
103.499999,38,8198.018936
-17.6,30,8198.547492
101.899999,31,8199.132624
101.699998,17,8199.447088
-18.7,13,8199.697172
-19.3,10,8199.899915
102.199999,25,8200.342235
102.899999,29,8200.858354
105.099999,51,8201.772505
103.199999,32,8202.339576
-16.8,35,8202.954916
104.299999,46,8203.78489
101.799998,18,8204.119929
-17.3,42,8204.85149
102.899999,38,8205.516373
104.599999,55,8206.497135
104.499999,45,8207.277387
107.199999,75,8208.605721
105.299999,56,8209.571272
103.499999,38,8210.268939
105.299999,62,8211.331596
-16.8,44,8212.095653
104.299999,43,8212.878587
106.199999,104,8214.671094
108.299999,92,8216.240234
104.999999,50,8217.122245
-15.300001,50,8217.988277
104.999999,59,8219.001218
105.799999,61,8220.074522
106.499999,86,8221.576731
106.799999,68,8222.743022
101.099998,50,8223.629674
102.599999,29,8224.153376
102.999999,30,8224.67743
105.399999,66,8225.845394
100.499998,50,8226.704088
102.100003,24,8227.144613
104.799999,96,8228.792268
102.899999,56,8229.755901
102.599999,47,8230.600929
103.999999,73,8231.849245
99.999998,87,8233.363352
103.399999,127,8235.539394
103.899999,120,8237.581116
101.899999,28,8238.080798
97.499998,119,8240.123997
-15.2,63,8241.205125
-18.7,19,8241.58778
95.099998,71,8242.800907
101.799998,18,8243.134534
101.399998,17,8243.452401
98.099998,137,8245.829919
-17.8,22,8246.23122
-19.6,46,8247.028029
-20.0,39,8247.711715
99.099998,75,8249.028667
-15.8,66,8250.160097
101.599998,37,8250.842524
103.399999,115,8252.822258
-17.1,41,8253.538508
-19.5,5,8253.656776
100.899998,33,8254.237935
-16.0,43,8255.017669
-18.9,26,8255.486801
103.699999,49,8256.334122
103.799999,41,8257.078746
103.399999,37,8257.726914
104.199999,57,8258.703883
99.599998,65,8259.850812
105.799999,97,8261.498944
101.399998,14,8261.771535
-16.4,36,8262.397941
-19.6,7,8262.550021
100.999998,55,8263.491728
104.099999,59,8264.53498
101.999999,26,8265.001693
-18.0,20,8265.347203
94.899998,135,8267.651861
101.599998,16,8267.932142
-18.3,44,8268.748508
102.799999,61,8269.79801
105.799999,58,8270.823351
104.799999,54,8271.759026
100.299998,6,8271.888479
102.599999,80,8273.302792
102.699999,42,8274.03711
-18.5,21,8274.418978
103.599999,45,8275.230924
103.599999,36,8275.86747
102.099999,27,8276.346904
101.299998,13,8276.598244
101.299998,70,8277.833623
-15.4,46,8278.62913
102.999999,36,8279.263413
102.499999,25,8279.745457
-18.1,34,8280.346749
-16.5,38,8281.012045
101.099998,17,8281.31164
101.899999,25,8281.760632
102.899999,32,8282.360923
106.199999,68,8283.523684
-17.7,23,8283.938648
103.199999,35,8284.587185
-17.3,36,8285.219503
102.999999,60,8286.23913
104.899999,55,8287.224112
101.199998,45,8287.99941
103.199999,35,8288.638931
-17.0,33,8289.220969
101.299998,40,8289.922663
-17.8,22,8290.318893
102.599999,35,8290.969922
-16.9,64,8292.067348
101.499998,30,8292.598021
103.899999,45,8293.412375
107.199999,75,8294.683681
-17.8,22,8295.084459
103.599999,54,8296.042095
-16.5,35,8296.660895
102.599999,32,8297.224643
101.099998,11,8297.439037
101.999999,29,8297.991131
103.699999,43,8298.738369
104.599999,46,8299.511453
104.299999,46,8300.348166
101.499998,51,8301.226828
105.599999,62,8302.326658
106.199999,74,8303.586397
103.299999,69,8304.801585
103.099999,40,8305.500201
101.299998,34,8306.10119
-17.7,23,8306.517695
102.799999,37,8307.219398
102.399999,24,8307.651535
102.799999,55,8308.599791
102.399999,30,8309.163245
105.099999,90,8310.696702
101.799998,21,8311.07971
105.899999,116,8313.087953
101.099998,11,8313.306114
-19.4,6,8313.441284
103.599999,39,8314.152022
102.699999,30,8314.685786
102.799999,43,8315.431079
103.099999,31,8316.010712
